image_path,bg-glasses,male-female,noglasses-glasses,nosmile-smile
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/56279.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/07939.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/17008.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/45061.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/44579.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/05356.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/52717.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/18764.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/35565.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/01168.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/27427.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/67697.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/40542.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/22500.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/69742.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/51207.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/03523.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/10149.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/62669.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/05119.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/14263.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/28144.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/66214.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/66483.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/31632.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/58643.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/08743.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/19981.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/46952.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/40545.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/50979.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/17603.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/19610.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/25549.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/00586.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/48138.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/43882.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/48569.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/29321.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/27092.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/14636.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/35716.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/55632.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/11954.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/21748.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/60827.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/33162.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/15721.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/11702.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/34364.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/45217.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/60300.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/23190.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/01240.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/51573.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/44246.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/30362.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/19520.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/58033.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/41830.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/56071.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/39665.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/39884.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/50213.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/41225.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/47565.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/11634.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/50537.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/05948.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/62682.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/25409.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/54459.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/55327.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/50919.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/00887.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/17007.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/31335.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/01171.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/51896.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/32391.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/66667.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/14935.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/42064.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/36353.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/51841.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/21948.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/19459.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/13280.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/65317.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/10051.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/19001.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/66071.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/55088.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/65998.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/48175.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/42794.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/27945.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/49939.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/31794.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/36345.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/02153.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/16051.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/28302.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/55412.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/38400.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/68234.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/43296.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/58230.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/11743.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/36555.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/14245.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/45895.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/18821.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/50871.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/22633.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/50861.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/54426.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/61083.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/20286.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/08122.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/62389.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/02152.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/19536.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/62024.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/45914.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/55795.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/60854.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/01867.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/14615.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/39709.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/54321.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/18313.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/22325.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/09614.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/52350.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/62607.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/69540.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/20441.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/67255.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/30782.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/29073.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/21065.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/64942.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/41063.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/46114.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/19161.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/52259.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/04003.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/68537.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/19460.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/55691.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/65460.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/43483.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/60486.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/69325.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/37563.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/28100.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/06393.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/62036.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/65989.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/41380.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/51125.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/14061.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/03301.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/58948.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/04221.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/06778.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/13030.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/34460.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/66197.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/33129.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/17238.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/28443.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/05857.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/56270.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/52502.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/55741.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/21215.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/63095.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/68309.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/46191.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/38151.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/49045.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/50056.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/33880.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/41728.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/11202.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/62918.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/05397.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/65679.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/17820.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/47851.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/09925.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/51151.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/12809.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/09931.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/10477.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/01169.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/40449.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/38812.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/61571.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/61686.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/42475.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/23574.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/42742.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/41268.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/33582.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/01659.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/28803.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/40208.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/16604.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/31647.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/13466.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/41029.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/08453.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/13411.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/44175.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/30783.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/34899.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/51316.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/54806.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/05382.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/59581.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/58610.png,0,1,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/24134.png,0,0,0,1
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/51109.png,0,1,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/69954.png,0,0,0,0
/lustre/fsn1/projects/rech/ggs/uri15na/2_data/styleGAN/ffhq_cs/test_bg/36924.png,0,0,0,0
